Dataset_Name,diffusion_ver,Adaptor,lora_rank,clipi,clipt,num_train_steps,no_of_images,learning_rate,output_path,with_prior_preservation
teapot,sdxl,krona,2,0.75830078125,0.3490152994791666,800,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_5e-06_800_False,False
teapot,base,lora,8,0.7880859375,0.333935546875,400,5,5e-05,/home/btech/ayush.singh/outputs_base/teapot/lora_base_8_5e-05_400_False,False
dog6,base,lora,8,0.7802734375,0.2831866290118243,400,5,5e-05,/home/btech/ayush.singh/outputs_base/dog6/lora_base_8_5e-05_400_False,False
backpack,sdxl,krona,16,0.755859375,0.3319723195043103,1000,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_1e-05_1000_False,False
dog6,sdxl,krona,4,0.7421875,0.3073400548986486,1000,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_2e-05_1000_False,False
cat,sdxl,lora,2,0.7666015625,0.3285627693965517,400,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_5e-06_400_False,False
clock,sdxl,krona,16,0.7177734375,0.3233250209263393,400,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_2e-05_400_False,False
dog6,sdxl,krona,16,0.84326171875,0.2877824113175675,1000,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_0.0005_1000_False,False
teapot,sdxl,krona,2,0.76171875,0.3482666015625,1000,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_5e-06_1000_False,False
dog2,sdxl,lora,16,0.708984375,0.3116559709821428,1200,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_1e-06_1200_False,False
cat,sdxl,krona,2,0.85009765625,0.3137122844827586,1200,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_0.0001_1200_False,False
dog2,sdxl,krona,16,0.7177734375,0.3104213169642857,1200,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_1e-06_1200_False,False
cat,sdxl,lora,2,0.7880859375,0.3263402478448275,800,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_5e-06_800_False,False
clock,sdxl,lora,4,0.73095703125,0.3155038016183035,800,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_5e-06_800_False,False
cat,sdxl,krona,2,0.76513671875,0.3312483162715517,400,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_5e-06_400_False,False
backpack,sdxl,krona,16,0.75927734375,0.3331256734913793,1200,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_1e-05_1200_False,False
dog2,sdxl,lora,16,0.79296875,0.2910714285714286,400,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_5e-05_400_False,False
backpack,sdxl,lora,4,0.79443359375,0.3324185075431034,800,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_5e-06_800_False,False
backpack,sdxl,krona,16,0.83251953125,0.3240251212284483,400,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_0.0005_400_False,False
dog6,sdxl,krona,16,0.84716796875,0.2852222339527027,1200,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_0.0005_1200_False,False
cat,sdxl,lora,2,0.79248046875,0.3267190867456896,1000,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_5e-06_1000_False,False
clock,sdxl,krona,16,0.7119140625,0.3189653669084821,1000,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_2e-05_1000_False,False
cat,sdxl,krona,2,0.77294921875,0.3320649245689655,800,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_5e-06_800_False,False
teapot,sdxl,krona,2,0.76123046875,0.35185546875,400,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_2e-06_400_False,False
dog2,sdxl,krona,16,0.72265625,0.3112165178571429,800,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_5e-05_800_False,False
dog2,sdxl,lora,16,0.806640625,0.2866455078125,800,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_5e-05_800_False,False
dog6,sdxl,krona,2,0.7958984375,0.3019557643581081,400,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_0.0001_400_False,False
dog6,sdxl,krona,4,0.75,0.3074324324324324,1200,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_2e-05_1200_False,False
backpack,sdxl,krona,16,0.82763671875,0.3214405980603448,800,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_0.0005_800_False,False
cat,sdxl,lora,2,0.8046875,0.322821255387931,1200,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_5e-06_1200_False,False
teapot,sdxl,krona,2,0.7607421875,0.350390625,800,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_2e-06_800_False,False
cat,sdxl,krona,2,0.7734375,0.3318628771551724,1000,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_5e-06_1000_False,False
dog6,sdxl,krona,2,0.81787109375,0.2934834248310811,800,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_0.0001_800_False,False
clock,sdxl,krona,16,0.716796875,0.3176313127790178,1200,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_2e-05_1200_False,False
dog2,sdxl,krona,16,0.73486328125,0.3093819754464286,1000,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_5e-05_1000_False,False
dog2,sdxl,lora,16,0.8046875,0.2896309988839285,1000,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_5e-05_1000_False,False
cat,sdxl,lora,2,0.77392578125,0.3288405845905172,400,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_2e-06_400_False,False
clock,sdxl,lora,4,0.74462890625,0.3161403111049107,1000,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_5e-06_1000_False,False
dog6,sdxl,krona,4,0.72802734375,0.3058950063344595,400,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_1e-05_400_False,False
clock,sdxl,krona,16,0.71826171875,0.3211190359933035,400,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_1e-05_400_False,False
backpack,sdxl,lora,4,0.79443359375,0.3310210129310345,1000,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_5e-06_1000_False,False
backpack,sdxl,krona,16,0.837890625,0.3223077182112069,1000,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_0.0005_1000_False,False
teapot,sdxl,krona,2,0.76220703125,0.3509928385416667,1000,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_2e-06_1000_False,False
cat,sdxl,krona,2,0.7763671875,0.3294719827586206,1200,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_5e-06_1200_False,False
dog6,sdxl,krona,2,0.830078125,0.2907516891891892,1000,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_0.0001_1000_False,False
teapot,base,lora,8,0.78271484375,0.3240152994791667,800,5,5e-05,/home/btech/ayush.singh/outputs_base/teapot/lora_base_8_5e-05_800_False,False
cat,sdxl,lora,2,0.77001953125,0.326239224137931,800,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_2e-06_800_False,False
dog6,base,lora,8,0.79443359375,0.2856181376689189,800,5,5e-05,/home/btech/ayush.singh/outputs_base/dog6/lora_base_8_5e-05_800_False,False
clock,base,lora,8,0.7548828125,0.3159702845982143,1000,6,1e-06,/home/btech/ayush.singh/outputs_base/clock/lora_base_8_1e-06_1000_False,False
cat,sdxl,krona,2,0.76708984375,0.3307768723060345,400,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_2e-06_400_False,False
clock,sdxl,krona,16,0.71875,0.3230765206473214,800,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_1e-05_800_False,False
dog2,sdxl,krona,16,0.7421875,0.3079868861607143,1200,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_5e-05_1200_False,False
dog2,sdxl,lora,16,0.81689453125,0.2822614397321428,1200,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_5e-05_1200_False,False
teapot,sdxl,krona,2,0.76220703125,0.3508138020833333,1200,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_2e-06_1200_False,False
backpack,sdxl,krona,16,0.84716796875,0.3166251346982758,1200,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_16_0.0005_1200_False,False
cat,sdxl,lora,2,0.77099609375,0.3257004310344827,1000,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_2e-06_1000_False,False
dog2,sdxl,krona,16,0.70458984375,0.3103445870535714,400,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_2e-05_400_False,False
dog6,sdxl,krona,2,0.8349609375,0.2896068676097973,1200,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_0.0001_1200_False,False
cat,sdxl,krona,2,0.765625,0.331298828125,800,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_2e-06_800_False,False
dog6,sdxl,krona,4,0.732421875,0.3081582559121621,800,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_1e-05_800_False,False
teapot,sdxl,krona,2,0.75927734375,0.3513346354166666,400,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_1e-06_400_False,False
backpack,sdxl,krona,2,0.80810546875,0.3294214709051724,400,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_0.0001_400_False,False
clock,sdxl,krona,16,0.71728515625,0.3235909598214285,1000,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_1e-05_1000_False,False
dog6,sdxl,krona,2,0.7275390625,0.3057564400337837,400,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_5e-06_400_False,False
cat,sdxl,lora,2,0.77294921875,0.3326626481681034,400,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_1e-06_400_False,False
dog2,sdxl,lora,16,0.79541015625,0.2956194196428571,800,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_2e-05_800_False,False
dog2,sdxl,krona,16,0.70556640625,0.31220703125,800,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_2e-05_800_False,False
teapot,sdxl,krona,2,0.7626953125,0.35185546875,800,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_1e-06_800_False,False
cat,sdxl,krona,2,0.76708984375,0.3313240840517241,1000,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_2e-06_1000_False,False
clock,sdxl,lora,4,0.73974609375,0.3093915666852678,1200,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_5e-06_1200_False,False
backpack,sdxl,krona,2,0.83349609375,0.3221982758620689,800,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_0.0001_800_False,False
backpack,sdxl,lora,4,0.8076171875,0.330212823275862,1200,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_5e-06_1200_False,False
clock,sdxl,krona,16,0.76123046875,0.3050929478236607,400,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_0.0005_400_False,False
cat,sdxl,lora,2,0.77685546875,0.3280408135775862,800,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_1e-06_800_False,False
dog6,sdxl,krona,2,0.7314453125,0.3081120671452703,1000,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_5e-06_1000_False,False
dog2,sdxl,lora,16,0.7958984375,0.2944091796875,1000,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_2e-05_1000_False,False
cat,sdxl,krona,2,0.76806640625,0.3296992860991379,400,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_1e-06_400_False,False
teapot,sdxl,krona,2,0.76123046875,0.35078125,1000,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_1e-06_1000_False,False
dog2,sdxl,krona,16,0.7080078125,0.3120431082589285,1000,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_2e-05_1000_False,False
clock,sdxl,lora,4,0.7177734375,0.3231026785714285,400,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_2e-06_400_False,False
dog6,sdxl,krona,4,0.7333984375,0.3078877217060811,1000,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_1e-05_1000_False,False
clock,sdxl,krona,16,0.77294921875,0.30206298828125,800,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_0.0005_800_False,False
backpack,sdxl,krona,2,0.837890625,0.3209186422413793,1000,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_0.0001_1000_False,False
cat,sdxl,lora,2,0.7802734375,0.3287395608836206,1000,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_1e-06_1000_False,False
dog6,sdxl,krona,2,0.7314453125,0.3088444890202703,1200,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_5e-06_1200_False,False
teapot,sdxl,krona,2,0.76123046875,0.3509358723958333,1200,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_1e-06_1200_False,False
dog2,sdxl,lora,16,0.79638671875,0.2920270647321428,1200,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_2e-05_1200_False,False
cat,sdxl,krona,2,0.76611328125,0.3313577586206896,1000,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_1e-06_1000_False,False
dog2,sdxl,krona,16,0.71435546875,0.3114606584821429,1200,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_2e-05_1200_False,False
clock,sdxl,krona,16,0.75732421875,0.3074558803013393,1000,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_0.0005_1000_False,False
dog6,sdxl,krona,2,0.7275390625,0.3053209459459459,400,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_2e-06_400_False,False
cat,sdxl,lora,2,0.77685546875,0.3271905307112069,1200,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_1e-06_1200_False,False
backpack,sdxl,krona,2,0.8291015625,0.3204556169181034,1200,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_0.0001_1200_False,False
dog2,sdxl,lora,16,0.7353515625,0.3080671037946428,400,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_1e-05_400_False,False
cat,sdxl,lora,2,0.8447265625,0.3129125134698275,400,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_5e-05_400_False,False
teapot,sdxl,krona,2,0.78662109375,0.3393229166666666,800,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_5e-05_800_False,False
backpack,sdxl,krona,2,0.76171875,0.3344810748922414,400,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_5e-06_400_False,False
clock,sdxl,lora,4,0.72119140625,0.3166547502790178,800,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_2e-06_800_False,False
backpack,sdxl,lora,4,0.77001953125,0.3313325026939655,800,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_2e-06_800_False,False
dog6,sdxl,krona,2,0.7265625,0.3053737331081081,800,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_2e-06_800_False,False
cat,sdxl,krona,2,0.76513671875,0.3303054283405172,1200,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_1e-06_1200_False,False
teapot,base,lora,8,0.80615234375,0.3221598307291666,1000,5,5e-05,/home/btech/ayush.singh/outputs_base/teapot/lora_base_8_5e-05_1000_False,False
dog6,base,lora,8,0.796875,0.2833284945101351,1000,5,5e-05,/home/btech/ayush.singh/outputs_base/dog6/lora_base_8_5e-05_1000_False,False
dog2,sdxl,krona,16,0.70556640625,0.3108747209821428,800,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_1e-05_800_False,False
dog2,sdxl,lora,16,0.76953125,0.3035330636160714,800,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_1e-05_800_False,False
clock,sdxl,krona,16,0.7666015625,0.2997044154575893,1200,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_16_0.0005_1200_False,False
cat,sdxl,lora,2,0.85400390625,0.3105132004310345,800,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_5e-05_800_False,False
dog6,sdxl,krona,4,0.73193359375,0.3080460831925675,1200,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_1e-05_1200_False,False
backpack,sdxl,krona,2,0.76171875,0.3320565059267241,800,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_5e-06_800_False,False
teapot,sdxl,krona,2,0.7939453125,0.3409342447916667,1000,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_5e-05_1000_False,False
clock,sdxl,krona,2,0.74853515625,0.3053981236049107,400,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_0.0001_400_False,False
dog6,sdxl,krona,2,0.728515625,0.3051493876689189,1000,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_2e-06_1000_False,False
cat,sdxl,krona,2,0.8232421875,0.3232421875,800,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_5e-05_800_False,False
cat,sdxl,lora,2,0.85986328125,0.3076171875,1000,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_5e-05_1000_False,False
dog2,sdxl,krona,16,0.7080078125,0.3098005022321428,1000,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_1e-05_1000_False,False
dog6,sdxl,krona,4,0.82763671875,0.2917315508868243,400,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_0.0005_400_False,False
backpack,sdxl,krona,2,0.75537109375,0.3361648033405172,1000,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_5e-06_1000_False,False
clock,sdxl,krona,2,0.7841796875,0.2941022600446428,800,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_0.0001_800_False,False
teapot,sdxl,krona,2,0.79833984375,0.340185546875,1200,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_5e-05_1200_False,False
dog6,sdxl,krona,2,0.7294921875,0.3049910261824324,1200,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_2e-06_1200_False,False
cat,sdxl,lora,2,0.81396484375,0.32275390625,400,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_2e-05_400_False,False
clock,sdxl,lora,4,0.72119140625,0.3197719029017857,1000,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_2e-06_1000_False,False
backpack,sdxl,lora,4,0.77587890625,0.3279061153017241,1000,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_2e-06_1000_False,False
teapot,sdxl,krona,2,0.76513671875,0.3494140625,400,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_2e-05_400_False,False
dog6,sdxl,krona,2,0.7275390625,0.3054397170608108,400,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_1e-06_400_False,False
dog2,sdxl,lora,16,0.7861328125,0.2968645368303571,1200,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_1e-05_1200_False,False
clock,base,lora,8,0.73681640625,0.3178274972098214,1200,6,1e-06,/home/btech/ayush.singh/outputs_base/clock/lora_base_8_1e-06_1200_False,False
dog2,sdxl,krona,16,0.7080078125,0.3106026785714286,1200,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_1e-05_1200_False,False
clock,sdxl,krona,2,0.7890625,0.2849164690290178,1000,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_0.0001_1000_False,False
cat,sdxl,lora,2,0.84228515625,0.3141921470905172,800,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_2e-05_800_False,False
cat,sdxl,krona,2,0.83544921875,0.3211627828663793,1200,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_5e-05_1200_False,False
teapot,sdxl,krona,2,0.7734375,0.3511393229166666,800,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_2e-05_800_False,False
dog2,sdxl,krona,16,0.79345703125,0.2976353236607142,400,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_0.0005_400_False,False
dog6,sdxl,krona,4,0.83349609375,0.288306983741554,800,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_0.0005_800_False,False
dog6,sdxl,krona,2,0.7275390625,0.3055122994087837,800,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_1e-06_800_False,False
backpack,sdxl,krona,2,0.75634765625,0.3329741379310345,400,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_2e-06_400_False,False
cat,sdxl,krona,2,0.77197265625,0.3303559401939655,400,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_2e-05_400_False,False
dog2,sdxl,lora,16,0.84912109375,0.2584054129464285,800,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_0.0005_800_False,False
teapot,sdxl,krona,2,0.78271484375,0.3518798828125,1000,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_2e-05_1000_False,False
clock,sdxl,krona,2,0.79052734375,0.2864772251674107,1200,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_0.0001_1200_False,False
dog2,sdxl,krona,16,0.81103515625,0.2931745256696428,800,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_0.0005_800_False,False
cat,sdxl,krona,2,0.7861328125,0.3293288658405172,800,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_2e-05_800_False,False
backpack,sdxl,krona,2,0.7626953125,0.3348767510775862,800,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_2e-06_800_False,False
cat,sdxl,lora,2,0.85400390625,0.3115655307112069,1200,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_2e-05_1200_False,False
clock,sdxl,krona,2,0.728515625,0.3254568917410714,400,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_5e-06_400_False,False
cat,sdxl,lora,2,0.7919921875,0.326971646012931,400,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_1e-05_400_False,False
clock,sdxl,lora,4,0.72265625,0.3216334751674107,1200,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_2e-06_1200_False,False
backpack,sdxl,lora,4,0.78857421875,0.330945245150862,1200,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_2e-06_1200_False,False
teapot,sdxl,krona,2,0.78955078125,0.3496012369791667,1200,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_2e-05_1200_False,False
cat,sdxl,krona,2,0.79443359375,0.3265759698275862,1000,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_2e-05_1000_False,False
clock,base,lora,8,0.771484375,0.3035888671875,400,6,5e-05,/home/btech/ayush.singh/outputs_base/clock/lora_base_8_5e-05_400_False,False
dog6,sdxl,krona,2,0.72607421875,0.3058158255912162,1200,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_1e-06_1200_False,False
dog2,sdxl,krona,16,0.80615234375,0.2886369977678571,1000,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_0.0005_1000_False,False
dog6,sdxl,krona,4,0.8603515625,0.2810322529560811,1000,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_0.0005_1000_False,False
backpack,sdxl,krona,2,0.76220703125,0.3335466056034483,1000,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_2e-06_1000_False,False
teapot,sdxl,krona,2,0.76171875,0.34892578125,400,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_1e-05_400_False,False
dog6,sdxl,krona,2,0.7568359375,0.306640625,400,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_5e-05_400_False,False
clock,sdxl,lora,4,0.71484375,0.3215375627790178,400,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_1e-06_400_False,False
backpack,sdxl,lora,4,0.765625,0.3334034886853448,400,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_1e-06_400_False,False
dog2,sdxl,lora,16,0.86181640625,0.244140625,1200,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_16_0.0005_1200_False,False
clock,sdxl,krona,2,0.70947265625,0.3240312848772321,1000,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_5e-06_1000_False,False
cat,sdxl,lora,2,0.82373046875,0.3217015759698275,1000,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_1e-05_1000_False,False
cat,sdxl,krona,2,0.798828125,0.3278640220905172,1200,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_2e-05_1200_False,False
